product_name,quantity,timestamp
papaya juice blend,4245.512946031929,2022-07-17
peanut butter,1998.2177428643251,2022-07-17
pear juice blend,1877.0466569397013,2022-07-17
pear passion fruit juice blend,2106.2579857389237,2022-07-17
pineapple,3415.445365133252,2022-07-17
probiotic powder enhancer,2303.4324192908025,2022-07-17
protein blend,6244.847827167153,2022-07-17
pumpkin - organic,2262.3787980598545,2022-07-17
pure recharge enhancer,2137.229095270743,2022-07-17
raspberries,2089.124013342005,2022-07-17
spice blend,2193.767756169639,2022-07-17
spinach - organic,2095.053588355875,2022-07-17
stevia plant-based sweetener,3154.4945434764286,2022-07-17
strawberries - no sugar,2949.6048557029117,2022-07-17
strawberries - added sugar,4440.934693291451,2022-07-17
sunwarrior organic plant-based protein,1984.5581184876219,2022-07-17
super grains enhancer,2172.307536404,2022-07-17
tart cherries,1929.9126155835427,2022-07-17
turbinado,5793.356785665614,2022-07-17
vanilla frozen yogurt,2152.3705768857303,2022-07-17
whey protein,2231.52472035137,2022-07-17
white grape lemon juice blend,2250.1964388470346,2022-07-17
milk chocolate almonds,994.5399999999998,2022-07-17
dark chocolate cashews,993.8699999999998,2022-07-17
greek yogurt trail mix,998.57,2022-07-17
good health peanut butter pretzels,991.1700000000002,2022-07-17
ostrim meat sticks,998.2099999999999,2022-07-17
banana chips,993.3899999999998,2022-07-17
natures blend,995.8399999999999,2022-07-17
lenny and larry vegan cookies,990.9699999999999,2022-07-17
greek yogurt pretzels,993.0000000000003,2022-07-17
cups 20 oz,3802.1800000000017,2022-07-17
cups 32 oz,3826.38,2022-07-17
cups 40 oz,3769.48,2022-07-17
straws,3398.040000000002,2022-07-17
100% cocoa,4028.720457976965,2022-07-16
almond butter,2230.4194596715797,2022-07-16
almond,2177.778309382424,2022-07-16
apple blueberry juice blend,2906.73413703033,2022-07-16
apple juice blend,1991.104767143323,2022-07-16
apple pineapple juice blend,3459.8072860147804,2022-07-16
banana,15770.749047333748,2022-07-16
blueberries (wild),2121.9356897180205,2022-07-16
butter pecan ice cream,2006.7190257984998,2022-07-16
califia farms almond milk,2910.11989704586,2022-07-16
carrots - organic,2213.2872011779127,2022-07-16
cinnamon,2265.8577396124265,2022-07-16
coconut water,2091.377865223821,2022-07-16
cold brew coffee,2789.375026402901,2022-07-16
dairy whey blend,2797.892756651965,2022-07-16
dates,3585.561649335846,2022-07-16
diet down enhancer,2347.194249586542,2022-07-16
electrolyte blend,2362.6788975836103,2022-07-16
energy boost enhancer,2205.457585994968,2022-07-16
espresso,2354.00383726523,2022-07-16
fiber blend enhancer,2638.109710263955,2022-07-16
fitaid paleo protein enhancer,2138.5714115820397,2022-07-16
ginger - organic,2279.6007220741217,2022-07-16
gladiator protein chocolate,2099.24540330113,2022-07-16
gladiator protein strawberry,2165.1494023277883,2022-07-16
gladiator protein vanilla,3061.432507935761,2022-07-16
greek nonfat yogurt,1947.8358080379112,2022-07-16
gut health enhancer,2271.316607812951,2022-07-16
hulk blend,2976.7395351259383,2022-07-16
immune support enhancer,2110.6182743584823,2022-07-16
joint health enhancer with collagen,2240.341801876171,2022-07-16
kale - organic,2271.083941254136,2022-07-16
keto protein blend,2285.731134386442,2022-07-16
kiwi apple juice blend,2681.0052709135875,2022-07-16
lean1 chocolate protein,2080.5891330723925,2022-07-16
lean1 vanilla protein,2166.623389508531,2022-07-16
mangoes,2698.9911655669594,2022-07-16
matcha green tea,2304.593634458145,2022-07-16
metabolism boost enhancer,2278.5054925600816,2022-07-16
multivitamin enhancer,2239.6982990861543,2022-07-16
muscle builder enhancer,2189.263164394518,2022-07-16
nonfat milk,2792.159574575368,2022-07-16
nutrient blend,2229.119992145418,2022-07-16
oatmilk by califia farms,2129.6224385845885,2022-07-16
orange juice blend,2102.9015650450265,2022-07-16
papaya juice blend,4390.690480989846,2022-07-16
peanut butter,2090.707328981961,2022-07-16
pear juice blend,1945.2015685450315,2022-07-16
pear passion fruit juice blend,2116.644356886417,2022-07-16
pineapple,3573.796927199366,2022-07-16
probiotic powder enhancer,2303.4324192908025,2022-07-16
protein blend,6558.4752396572,2022-07-16
pumpkin - organic,2262.3787980598545,2022-07-16
pure recharge enhancer,2181.93114321984,2022-07-16
raspberries,2155.426234169765,2022-07-16
spice blend,2193.767756169639,2022-07-16
spinach - organic,2155.579976777485,2022-07-16
stevia plant-based sweetener,3252.655321412657,2022-07-16
strawberries - no sugar,3246.7460663829042,2022-07-16
strawberries - added sugar,4713.571643320435,2022-07-16
sunwarrior organic plant-based protein,2138.7863022098804,2022-07-16
super grains enhancer,2183.1543335336387,2022-07-16
tart cherries,2067.3056841903654,2022-07-16
turbinado,6139.688671706177,2022-07-16
vanilla frozen yogurt,2168.586998686145,2022-07-16
whey protein,2244.1013826363264,2022-07-16
white grape lemon juice blend,2311.589476840189,2022-07-16
milk chocolate almonds,994.5399999999998,2022-07-16
dark chocolate cashews,996.8699999999998,2022-07-16
greek yogurt trail mix,999.57,2022-07-16
good health peanut butter pretzels,991.1700000000002,2022-07-16
ostrim meat sticks,1001.2099999999999,2022-07-16
banana chips,996.3899999999998,2022-07-16
natures blend,998.8399999999999,2022-07-16
lenny and larry vegan cookies,991.9699999999999,2022-07-16
greek yogurt pretzels,993.0000000000003,2022-07-16
cups 20 oz,3876.1800000000017,2022-07-16
cups 32 oz,3916.38,2022-07-16
cups 40 oz,3871.48,2022-07-16
straws,3664.040000000002,2022-07-16
100% cocoa,2660.0603292218916,2022-07-15
almond butter,1855.9369194287142,2022-07-15
almond,1472.863503400383,2022-07-15
apple blueberry juice blend,1812.736136425139,2022-07-15
apple juice blend,1392.2546466910733,2022-07-15
apple pineapple juice blend,2410.8678760886105,2022-07-15
banana,11226.34005303182,2022-07-15
blueberries (wild),1445.5792860792192,2022-07-15
butter pecan ice cream,1474.608406220189,2022-07-15
califia farms almond milk,2192.427709692718,2022-07-15
carrots - organic,1678.0318176518058,2022-07-15
cinnamon,2213.6237396124275,2022-07-15
coconut water,791.9032485030954,2022-07-15
cold brew coffee,1970.424138876852,2022-07-15
dairy whey blend,2342.7926404653913,2022-07-15
dates,2392.3669259839885,2022-07-15
diet down enhancer,2347.194249586542,2022-07-15
electrolyte blend,2015.105651117114,2022-07-15
energy boost enhancer,2205.457585994968,2022-07-15
espresso,2354.00383726523,2022-07-15
fiber blend enhancer,2016.4873527322818,2022-07-15
fitaid paleo protein enhancer,1888.8187528810274,2022-07-15
ginger - organic,2133.573872000216,2022-07-15
gladiator protein chocolate,1622.2060504330177,2022-07-15
gladiator protein strawberry,2027.2510915498074,2022-07-15
gladiator protein vanilla,2363.849036034694,2022-07-15
greek nonfat yogurt,1269.169770317826,2022-07-15
gut health enhancer,2271.316607812951,2022-07-15
hulk blend,2771.966152700431,2022-07-15
immune support enhancer,1910.9938748376085,2022-07-15
joint health enhancer with collagen,2146.9018018761726,2022-07-15
kale - organic,1781.759092037773,2022-07-15
keto protein blend,2195.073134386444,2022-07-15
kiwi apple juice blend,2335.2050237241942,2022-07-15
lean1 chocolate protein,1650.7129234302777,2022-07-15
lean1 vanilla protein,1908.6354974863918,2022-07-15
mangoes,1794.2473203907139,2022-07-15
matcha green tea,2304.593634458145,2022-07-15
metabolism boost enhancer,2029.6467405047222,2022-07-15
multivitamin enhancer,2239.6982990861543,2022-07-15
muscle builder enhancer,2189.263164394518,2022-07-15
nonfat milk,1589.8923424675208,2022-07-15
nutrient blend,2072.0834211223396,2022-07-15
oatmilk by califia farms,2025.3048250552242,2022-07-15
orange juice blend,1527.705554009198,2022-07-15
papaya juice blend,3420.0771918524106,2022-07-15
peanut butter,1591.9745694724445,2022-07-15
pear juice blend,1303.1047366298067,2022-07-15
pear passion fruit juice blend,1789.2857193605173,2022-07-15
pineapple,2737.392738757786,2022-07-15
probiotic powder enhancer,2303.4324192908025,2022-07-15
protein blend,4778.038774229986,2022-07-15
pumpkin - organic,2262.3787980598545,2022-07-15
pure recharge enhancer,1888.3107505555363,2022-07-15
raspberries,1626.3711672783843,2022-07-15
spice blend,2193.767756169639,2022-07-15
spinach - organic,1770.0449300521514,2022-07-15
stevia plant-based sweetener,2304.6133209405807,2022-07-15
strawberries - no sugar,1567.3503514544252,2022-07-15
strawberries - added sugar,3033.468532645116,2022-07-15
sunwarrior organic plant-based protein,1181.1896139586834,2022-07-15
super grains enhancer,2014.102845125487,2022-07-15
tart cherries,1233.207971811735,2022-07-15
turbinado,3899.3799128797045,2022-07-15
vanilla frozen yogurt,2059.89314445634,2022-07-15
whey protein,2123.239658077893,2022-07-15
white grape lemon juice blend,1879.0098648184762,2022-07-15
milk chocolate almonds,987.2699999999999,2022-07-15
dark chocolate cashews,983.4799999999998,2022-07-15
greek yogurt trail mix,987.1500000000001,2022-07-15
good health peanut butter pretzels,979.6900000000002,2022-07-15
ostrim meat sticks,995.9699999999999,2022-07-15
banana chips,987.0599999999997,2022-07-15
natures blend,984.3299999999999,2022-07-15
lenny and larry vegan cookies,981.67,2022-07-15
greek yogurt pretzels,985.7300000000004,2022-07-15
cups 20 oz,3340.270000000002,2022-07-15
cups 32 oz,3349.09,2022-07-15
cups 40 oz,3327.09,2022-07-15
straws,2016.4500000000016,2022-07-15
100% cocoa,2882.4595466911874,2022-07-14
almond butter,1913.2846179932005,2022-07-14
almond,1600.5926411915116,2022-07-14
apple blueberry juice blend,2020.5717338798331,2022-07-14
apple juice blend,1484.2062254419698,2022-07-14
apple pineapple juice blend,2555.796125468853,2022-07-14
banana,11982.41785773645,2022-07-14
blueberries (wild),1557.1439206382752,2022-07-14
butter pecan ice cream,1548.4424074376402,2022-07-14
califia farms almond milk,2330.1078204356318,2022-07-14
carrots - organic,1763.303752362351,2022-07-14
cinnamon,2219.6237396124275,2022-07-14
coconut water,983.9159749786526,2022-07-14
cold brew coffee,2134.1013758257013,2022-07-14
dairy whey blend,2408.2813590840005,2022-07-14
dates,2615.9195436050277,2022-07-14
diet down enhancer,2347.194249586542,2022-07-14
electrolyte blend,2071.5496419882866,2022-07-14
energy boost enhancer,2205.457585994968,2022-07-14
espresso,2354.00383726523,2022-07-14
fiber blend enhancer,2112.8784473356127,2022-07-14
fitaid paleo protein enhancer,1917.507269023886,2022-07-14
ginger - organic,2158.362462431244,2022-07-14
gladiator protein chocolate,1696.8036349045574,2022-07-14
gladiator protein strawberry,2045.3179503293486,2022-07-14
gladiator protein vanilla,2467.3969176161218,2022-07-14
greek nonfat yogurt,1359.528732664438,2022-07-14
gut health enhancer,2271.316607812951,2022-07-14
hulk blend,2804.2057874261527,2022-07-14
immune support enhancer,1932.3330189650471,2022-07-14
joint health enhancer with collagen,2159.901801876172,2022-07-14
kale - organic,1859.0082835309317,2022-07-14
keto protein blend,2210.4731343864437,2022-07-14
kiwi apple juice blend,2383.1919337892623,2022-07-14
lean1 chocolate protein,1709.816129272753,2022-07-14
lean1 vanilla protein,1942.9771278733378,2022-07-14
mangoes,1916.072866338202,2022-07-14
matcha green tea,2304.593634458145,2022-07-14
metabolism boost enhancer,2073.2094460714347,2022-07-14
multivitamin enhancer,2239.6982990861543,2022-07-14
muscle builder enhancer,2189.263164394518,2022-07-14
nonfat milk,1803.6173655942875,2022-07-14
nutrient blend,2101.4463989998303,2022-07-14
oatmilk by califia farms,2048.977908118455,2022-07-14
orange juice blend,1620.8956489991524,2022-07-14
papaya juice blend,3555.341762484844,2022-07-14
peanut butter,1671.5150658949717,2022-07-14
pear juice blend,1395.5436697558932,2022-07-14
pear passion fruit juice blend,1848.5572143324525,2022-07-14
pineapple,2858.2783743979317,2022-07-14
probiotic powder enhancer,2303.4324192908025,2022-07-14
protein blend,5042.276219830081,2022-07-14
pumpkin - organic,2262.3787980598545,2022-07-14
pure recharge enhancer,1930.2155538975362,2022-07-14
raspberries,1714.469437444319,2022-07-14
spice blend,2193.767756169639,2022-07-14
spinach - organic,1837.3274981135648,2022-07-14
stevia plant-based sweetener,2437.8407039052227,2022-07-14
strawberries - no sugar,1846.0660371401718,2022-07-14
strawberries - added sugar,3316.1378647616602,2022-07-14
sunwarrior organic plant-based protein,1325.3555040067995,2022-07-14
super grains enhancer,2042.0635706450591,2022-07-14
tart cherries,1342.6413619257396,2022-07-14
turbinado,4291.3705575483855,2022-07-14
vanilla frozen yogurt,2077.4244112675988,2022-07-14
whey protein,2156.4420465101784,2022-07-14
white grape lemon juice blend,1950.3650022114755,2022-07-14
milk chocolate almonds,988.2699999999999,2022-07-14
dark chocolate cashews,987.4799999999998,2022-07-14
greek yogurt trail mix,990.1500000000001,2022-07-14
good health peanut butter pretzels,983.6900000000002,2022-07-14
ostrim meat sticks,995.9699999999999,2022-07-14
banana chips,988.0599999999997,2022-07-14
natures blend,984.3299999999999,2022-07-14
lenny and larry vegan cookies,983.67,2022-07-14
greek yogurt pretzels,986.7300000000004,2022-07-14
cups 20 oz,3433.270000000002,2022-07-14
cups 32 oz,3443.09,2022-07-14
cups 40 oz,3404.09,2022-07-14
straws,2280.4500000000016,2022-07-14
100% cocoa,3131.643803136858,2022-07-13
almond butter,1980.4275078627797,2022-07-13
almond,1696.2785875990223,2022-07-13
apple blueberry juice blend,2205.127111230188,2022-07-13
apple juice blend,1606.9756541828608,2022-07-13
apple pineapple juice blend,2730.8945473696876,2022-07-13
banana,12715.914621891603,2022-07-13
blueberries (wild),1688.6472232888743,2022-07-13
butter pecan ice cream,1602.4042613818149,2022-07-13
califia farms almond milk,2446.7323237665832,2022-07-13
carrots - organic,1816.2847437588937,2022-07-13
cinnamon,2229.423739612427,2022-07-13
coconut water,1235.6721455356674,2022-07-13
cold brew coffee,2255.5730353575455,2022-07-13
dairy whey blend,2491.0416509853444,2022-07-13
dates,2809.8520664231874,2022-07-13
diet down enhancer,2347.194249586542,2022-07-13
electrolyte blend,2152.911029728287,2022-07-13
energy boost enhancer,2205.457585994968,2022-07-13
espresso,2354.00383726523,2022-07-13
fiber blend enhancer,2247.3253332123013,2022-07-13
fitaid paleo protein enhancer,1964.3651787238882,2022-07-13
ginger - organic,2191.213923490743,2022-07-13
gladiator protein chocolate,1759.7266914053494,2022-07-13
gladiator protein strawberry,2066.3959522388136,2022-07-13
gladiator protein vanilla,2611.2263422283286,2022-07-13
greek nonfat yogurt,1474.6158574839549,2022-07-13
gut health enhancer,2271.316607812951,2022-07-13
hulk blend,2822.6780292264275,2022-07-13
immune support enhancer,1974.132409052477,2022-07-13
joint health enhancer with collagen,2176.9018018761717,2022-07-13
kale - organic,1932.0666700387212,2022-07-13
keto protein blend,2225.6731343864435,2022-07-13
kiwi apple juice blend,2456.985282272849,2022-07-13
lean1 chocolate protein,1750.1005501952052,2022-07-13
lean1 vanilla protein,1983.540181373215,2022-07-13
mangoes,2099.7317760459814,2022-07-13
matcha green tea,2304.593634458145,2022-07-13
metabolism boost enhancer,2137.888384382743,2022-07-13
multivitamin enhancer,2239.6982990861543,2022-07-13
muscle builder enhancer,2189.263164394518,2022-07-13
nonfat milk,2011.1386690305835,2022-07-13
nutrient blend,2116.947564731705,2022-07-13
oatmilk by califia farms,2070.1504418564464,2022-07-13
orange juice blend,1743.7573973800083,2022-07-13
papaya juice blend,3754.447994053851,2022-07-13
peanut butter,1754.1962273102708,2022-07-13
pear juice blend,1504.0274933241346,2022-07-13
pear passion fruit juice blend,1908.7551779518606,2022-07-13
pineapple,2996.78827681609,2022-07-13
probiotic powder enhancer,2303.4324192908025,2022-07-13
protein blend,5380.3389875773055,2022-07-13
pumpkin - organic,2262.3787980598545,2022-07-13
pure recharge enhancer,1988.0821305269576,2022-07-13
raspberries,1800.530071322425,2022-07-13
spice blend,2193.767756169639,2022-07-13
spinach - organic,1905.9279210926315,2022-07-13
stevia plant-based sweetener,2562.561191083994,2022-07-13
strawberries - no sugar,2130.592425125425,2022-07-13
strawberries - added sugar,3577.4165136992583,2022-07-13
sunwarrior organic plant-based protein,1509.085546556992,2022-07-13
super grains enhancer,2075.660229338501,2022-07-13
tart cherries,1516.5174978632492,2022-07-13
turbinado,4637.733744613851,2022-07-13
vanilla frozen yogurt,2096.7088047599837,2022-07-13
whey protein,2177.0677726575072,2022-07-13
white grape lemon juice blend,2015.5692378373594,2022-07-13
milk chocolate almonds,991.2699999999999,2022-07-13
dark chocolate cashews,988.4799999999998,2022-07-13
greek yogurt trail mix,990.1500000000001,2022-07-13
good health peanut butter pretzels,983.6900000000002,2022-07-13
ostrim meat sticks,995.9699999999999,2022-07-13
banana chips,992.0599999999997,2022-07-13
natures blend,986.3299999999999,2022-07-13
lenny and larry vegan cookies,983.67,2022-07-13
greek yogurt pretzels,988.7300000000004,2022-07-13
cups 20 oz,3510.270000000002,2022-07-13
cups 32 oz,3534.09,2022-07-13
cups 40 oz,3504.09,2022-07-13
straws,2548.4500000000016,2022-07-13
100% cocoa,3398.7012035681764,2022-07-12
almond butter,2057.3874808217133,2022-07-12
almond,1824.433451556768,2022-07-12
apple blueberry juice blend,2389.2111497952724,2022-07-12
apple juice blend,1704.0054818308731,2022-07-12
apple pineapple juice blend,2938.587346824543,2022-07-12
banana,13537.410356120814,2022-07-12
blueberries (wild),1806.568642227783,2022-07-12
butter pecan ice cream,1702.5642147094318,2022-07-12
califia farms almond milk,2574.136023561199,2022-07-12
carrots - organic,1897.9781049824153,2022-07-12
cinnamon,2241.023739612427,2022-07-12
coconut water,1425.1050743954447,2022-07-12
cold brew coffee,2346.6042995906937,2022-07-12
dairy whey blend,2573.9408350681138,2022-07-12
dates,3035.886441049926,2022-07-12
diet down enhancer,2347.194249586542,2022-07-12
electrolyte blend,2217.71035101552,2022-07-12
energy boost enhancer,2205.457585994968,2022-07-12
espresso,2354.00383726523,2022-07-12
fiber blend enhancer,2329.656449770317,2022-07-12
fitaid paleo protein enhancer,2019.8296432667482,2022-07-12
ginger - organic,2204.751074316658,2022-07-12
gladiator protein chocolate,1816.4361876867422,2022-07-12
gladiator protein strawberry,2101.9274411719125,2022-07-12
gladiator protein vanilla,2686.4026376346574,2022-07-12
greek nonfat yogurt,1657.7892953170622,2022-07-12
gut health enhancer,2271.316607812951,2022-07-12
hulk blend,2863.153784852288,2022-07-12
immune support enhancer,1997.8321040961919,2022-07-12
joint health enhancer with collagen,2194.5018018761716,2022-07-12
kale - organic,1997.0294639200715,2022-07-12
keto protein blend,2243.073134386443,2022-07-12
kiwi apple juice blend,2487.5965992209303,2022-07-12
lean1 chocolate protein,1841.274045913851,2022-07-12
lean1 vanilla protein,1994.3218974475126,2022-07-12
mangoes,2248.3665700226793,2022-07-12
matcha green tea,2304.593634458145,2022-07-12
metabolism boost enhancer,2164.23554120032,2022-07-12
multivitamin enhancer,2239.6982990861543,2022-07-12
muscle builder enhancer,2189.263164394518,2022-07-12
nonfat milk,2211.960530001739,2022-07-12
nutrient blend,2132.067938048185,2022-07-12
oatmilk by califia farms,2085.833412774,2022-07-12
orange juice blend,1824.6435551809818,2022-07-12
papaya juice blend,3851.379670655686,2022-07-12
peanut butter,1856.4202466825705,2022-07-12
pear juice blend,1597.1824311832797,2022-07-12
pear passion fruit juice blend,1952.9846525999408,2022-07-12
pineapple,3133.058924920387,2022-07-12
probiotic powder enhancer,2303.4324192908025,2022-07-12
protein blend,5655.146419623744,2022-07-12
pumpkin - organic,2262.3787980598545,2022-07-12
pure recharge enhancer,2039.9861458909352,2022-07-12
raspberries,1922.5148799166182,2022-07-12
spice blend,2193.767756169639,2022-07-12
spinach - organic,1956.1708083180617,2022-07-12
stevia plant-based sweetener,2656.364272410341,2022-07-12
strawberries - no sugar,2359.827459349405,2022-07-12
strawberries - added sugar,3857.6443222278244,2022-07-12
sunwarrior organic plant-based protein,1673.3136244120876,2022-07-12
super grains enhancer,2099.3741577284345,2022-07-12
tart cherries,1626.891755838675,2022-07-12
turbinado,5023.795959853189,2022-07-12
vanilla frozen yogurt,2125.197113328279,2022-07-12
whey protein,2192.6628338908536,2022-07-12
white grape lemon juice blend,2077.863649166287,2022-07-12
milk chocolate almonds,993.2699999999999,2022-07-12
dark chocolate cashews,989.4799999999998,2022-07-12
greek yogurt trail mix,992.1500000000001,2022-07-12
good health peanut butter pretzels,983.6900000000002,2022-07-12
ostrim meat sticks,996.9699999999999,2022-07-12
banana chips,993.0599999999997,2022-07-12
natures blend,988.3299999999999,2022-07-12
lenny and larry vegan cookies,984.67,2022-07-12
greek yogurt pretzels,989.7300000000004,2022-07-12
cups 20 oz,3603.270000000002,2022-07-12
cups 32 oz,3622.09,2022-07-12
cups 40 oz,3592.09,2022-07-12
straws,2817.4500000000016,2022-07-12
100% cocoa,3619.4521554250828,2022-07-11
almond butter,2119.0332210575098,2022-07-11
almond,1937.908918630094,2022-07-11
apple blueberry juice blend,2522.1725115842432,2022-07-11
apple juice blend,1784.1166343555449,2022-07-11
apple pineapple juice blend,3121.566203723551,2022-07-11
banana,14195.453516928188,2022-07-11
blueberries (wild),1891.8287670524148,2022-07-11
butter pecan ice cream,1825.3055766453554,2022-07-11
califia farms almond milk,2699.174929701557,2022-07-11
carrots - organic,1957.3069232031407,2022-07-11
cinnamon,2252.4237396124267,2022-07-11
coconut water,1640.9607114855298,2022-07-11
cold brew coffee,2479.5813898496945,2022-07-11
dairy whey blend,2639.3433185604813,2022-07-11
dates,3242.451254996276,2022-07-11
diet down enhancer,2347.194249586542,2022-07-11
electrolyte blend,2265.8417736727547,2022-07-11
energy boost enhancer,2205.457585994968,2022-07-11
espresso,2354.00383726523,2022-07-11
fiber blend enhancer,2439.7462101262777,2022-07-11
fitaid paleo protein enhancer,2074.337823938179,2022-07-11
ginger - organic,2227.545380259365,2022-07-11
gladiator protein chocolate,1887.4896656004094,2022-07-11
gladiator protein strawberry,2121.800985829408,2022-07-11
gladiator protein vanilla,2829.4309878312947,2022-07-11
greek nonfat yogurt,1786.4516112735607,2022-07-11
gut health enhancer,2271.316607812951,2022-07-11
hulk blend,2908.629540478147,2022-07-11
immune support enhancer,2038.9171213389689,2022-07-11
joint health enhancer with collagen,2214.7018018761714,2022-07-11
kale - organic,2063.3861174697618,2022-07-11
keto protein blend,2257.873134386443,2022-07-11
kiwi apple juice blend,2563.407035108494,2022-07-11
lean1 chocolate protein,1886.0287564162916,2022-07-11
lean1 vanilla protein,2065.188738601739,2022-07-11
mangoes,2402.4239917340665,2022-07-11
matcha green tea,2304.593634458145,2022-07-11
metabolism boost enhancer,2210.761176456046,2022-07-11
multivitamin enhancer,2239.6982990861543,2022-07-11
muscle builder enhancer,2189.263164394518,2022-07-11
nonfat milk,2375.034229707528,2022-07-11
nutrient blend,2165.918911939772,2022-07-11
oatmilk by califia farms,2098.8180316672747,2022-07-11
orange juice blend,1935.7372612839836,2022-07-11
papaya juice blend,4028.270840337167,2022-07-11
peanut butter,1936.4275999020274,2022-07-11
pear juice blend,1666.9873031836294,2022-07-11
pear passion fruit juice blend,1995.0028323548177,2022-07-11
pineapple,3288.4678931020326,2022-07-11
probiotic powder enhancer,2303.4324192908025,2022-07-11
protein blend,5946.238638990483,2022-07-11
pumpkin - organic,2262.3787980598545,2022-07-11
pure recharge enhancer,2093.554143815315,2022-07-11
raspberries,1977.7601355587253,2022-07-11
spice blend,2193.767756169639,2022-07-11
spinach - organic,2015.3523705506318,2022-07-11
stevia plant-based sweetener,2807.522992599692,2022-07-11
strawberries - no sugar,2646.886380428085,2022-07-11
strawberries - added sugar,4100.611534779044,2022-07-11
sunwarrior organic plant-based protein,1840.4294922305164,2022-07-11
super grains enhancer,2119.7802865967615,2022-07-11
tart cherries,1737.0858928470473,2022-07-11
turbinado,5351.750628900285,2022-07-11
vanilla frozen yogurt,2137.4690000961605,2022-07-11
whey protein,2204.2333631930137,2022-07-11
white grape lemon juice blend,2127.2928587508127,2022-07-11
milk chocolate almonds,993.2699999999999,2022-07-11
dark chocolate cashews,990.4799999999998,2022-07-11
greek yogurt trail mix,995.1500000000001,2022-07-11
good health peanut butter pretzels,986.6900000000002,2022-07-11
ostrim meat sticks,998.9699999999999,2022-07-11
banana chips,995.0599999999997,2022-07-11
natures blend,991.3299999999999,2022-07-11
lenny and larry vegan cookies,987.67,2022-07-11
greek yogurt pretzels,989.7300000000004,2022-07-11
cups 20 oz,3685.270000000002,2022-07-11
cups 32 oz,3705.09,2022-07-11
cups 40 oz,3690.09,2022-07-11
straws,3080.4500000000016,2022-07-11
100% cocoa,3812.5298523458896,2022-07-10
almond butter,2173.519440584285,2022-07-10
almond,2040.7873088397391,2022-07-10
apple blueberry juice blend,2653.253983348183,2022-07-10
apple juice blend,1860.1652885987144,2022-07-10
apple pineapple juice blend,3297.5537291162286,2022-07-10
banana,14916.421178459537,2022-07-10
blueberries (wild),2015.9084408166482,2022-07-10
butter pecan ice cream,1917.2898629768001,2022-07-10
califia farms almond milk,2803.791090696125,2022-07-10
carrots - organic,2093.2599706378046,2022-07-10
cinnamon,2261.2237396124265,2022-07-10
coconut water,1813.1793206391612,2022-07-10
cold brew coffee,2615.2007434859797,2022-07-10
dairy whey blend,2716.2540076466303,2022-07-10
dates,3381.133899883021,2022-07-10
diet down enhancer,2347.194249586542,2022-07-10
electrolyte blend,2301.701520519524,2022-07-10
energy boost enhancer,2205.457585994968,2022-07-10
espresso,2354.00383726523,2022-07-10
fiber blend enhancer,2516.490630850122,2022-07-10
fitaid paleo protein enhancer,2116.4143142810385,2022-07-10
ginger - organic,2252.5053931319967,2022-07-10
gladiator protein chocolate,1989.809324869644,2022-07-10
gladiator protein strawberry,2146.492359494782,2022-07-10
gladiator protein vanilla,2910.2130603591404,2022-07-10
greek nonfat yogurt,1860.5486607606713,2022-07-10
gut health enhancer,2271.316607812951,2022-07-10
hulk blend,2943.046265878973,2022-07-10
immune support enhancer,2074.7272148208176,2022-07-10
joint health enhancer with collagen,2223.9018018761712,2022-07-10
kale - organic,2152.349144707409,2022-07-10
keto protein blend,2271.2731343864425,2022-07-10
kiwi apple juice blend,2598.5952203182414,2022-07-10
lean1 chocolate protein,1965.2801513395184,2022-07-10
lean1 vanilla protein,2105.999398633264,2022-07-10
mangoes,2544.515942937719,2022-07-10
matcha green tea,2304.593634458145,2022-07-10
metabolism boost enhancer,2227.3581812822817,2022-07-10
multivitamin enhancer,2239.6982990861543,2022-07-10
muscle builder enhancer,2189.263164394518,2022-07-10
nonfat milk,2567.943734592714,2022-07-10
nutrient blend,2198.7376102284297,2022-07-10
oatmilk by califia farms,2121.977381599499,2022-07-10
orange juice blend,2008.2718503964002,2022-07-10
papaya juice blend,4182.750122432686,2022-07-10
peanut butter,2010.3047653885976,2022-07-10
pear juice blend,1822.8388390785585,2022-07-10
pear passion fruit juice blend,2067.0351349404177,2022-07-10
pineapple,3425.1855730061707,2022-07-10
probiotic powder enhancer,2303.4324192908025,2022-07-10
protein blend,6203.086604218337,2022-07-10
pumpkin - organic,2262.3787980598545,2022-07-10
pure recharge enhancer,2140.306201630884,2022-07-10
raspberries,2068.977040441205,2022-07-10
spice blend,2193.767756169639,2022-07-10
spinach - organic,2086.2891037600925,2022-07-10
stevia plant-based sweetener,3020.1496548855093,2022-07-10
strawberries - no sugar,2919.202669531088,2022-07-10
strawberries - added sugar,4405.391825126048,2022-07-10
sunwarrior organic plant-based protein,1972.8049393610008,2022-07-10
super grains enhancer,2159.6393414630543,2022-07-10
tart cherries,1872.4971138603735,2022-07-10
turbinado,5730.732332139682,2022-07-10
vanilla frozen yogurt,2150.1791685343233,2022-07-10
whey protein,2216.306958986572,2022-07-10
white grape lemon juice blend,2227.3361917942875,2022-07-10
milk chocolate almonds,994.2699999999999,2022-07-10
dark chocolate cashews,991.4799999999998,2022-07-10
greek yogurt trail mix,999.1500000000001,2022-07-10
good health peanut butter pretzels,987.6900000000002,2022-07-10
ostrim meat sticks,999.9699999999999,2022-07-10
banana chips,995.0599999999997,2022-07-10
natures blend,993.3299999999999,2022-07-10
